HouseholdID,StateRegion,Township,UrbanRural,SurveyDate,Year,HHSize,ChildrenUnder5,FemaleHeaded,WealthQuintile,HungerScore,HungerCategory,FCS,FCSCategory,DietDiversityScore,DietDiversityCategory,MonthlyFoodExpenditure,MonthlyIncome,ConflictShock,PriceShock,IDPStatus
HH03469,Kayin,Township A,Rural,7/22/24,2024,7,0,No,Richest,1,Little/None,37,Acceptable,5,Medium,72416,105970,No,No,No
HH03470,Chin,Township A,Urban,4/9/24,2024,5,1,No,Richest,1,Little/None,42,Acceptable,3,Low,79427,161385,No,Yes,No
HH03471,Nay Pyi Taw,Township A,Urban,9/22/24,2024,5,3,No,Poorest,3,Moderate,37,Acceptable,4,Medium,55053,111916,No,Yes,No
HH03472,Sagaing,Township A,Urban,1/28/24,2024,7,1,No,Richest,3,Moderate,27,Borderline,4,Medium,66439,130750,No,No,No
HH03473,Yangon,Hlaing,Rural,9/23/24,2024,4,3,No,Richest,5,Severe,28,Borderline,3,Low,61472,92925,No,Yes,No
HH03474,Yangon,South Okkalapa,Rural,10/12/24,2024,6,4,No,Richest,3,Moderate,49,Acceptable,7,High,49891,86718,No,No,No
HH03475,Kayin,Township A,Urban,8/19/24,2024,4,0,Yes,Rich,2,Moderate,39,Acceptable,7,High,65068,144034,No,Yes,No
HH03476,Yangon,South Okkalapa,Rural,10/16/24,2024,3,3,No,Rich,2,Moderate,36,Acceptable,8,High,62233,96788,No,No,No
HH03477,Magway,Township B,Rural,6/19/24,2024,4,2,No,Poorest,2,Moderate,42,Acceptable,7,High,38842,59271,No,Yes,No
HH03478,Shan,Muse,Urban,8/9/24,2024,2,2,No,Poor,1,Little/None,48,Acceptable,4,Medium,59256,134998,No,No,No
HH03479,Kachin,Township B,Urban,7/26/24,2024,8,1,Yes,Poor,3,Moderate,32,Borderline,3,Low,72552,116623,No,No,No
HH03480,Kachin,Township B,Rural,2/12/24,2024,1,0,Yes,Poorest,3,Moderate,48,Acceptable,6,Medium,22228,55129,No,Yes,No
HH03481,Mon,Township A,Rural,5/17/24,2024,1,1,No,Poor,2,Moderate,23,Borderline,4,Medium,43594,108074,No,No,No
HH03482,Bago,Township B,Rural,10/6/24,2024,2,1,Yes,Poorest,2,Moderate,17,Poor,4,Medium,30641,68241,No,Yes,No
HH03483,Yangon,South Okkalapa,Urban,7/25/24,2024,5,3,Yes,Middle,3,Moderate,29,Borderline,4,Medium,58217,114610,No,No,No
HH03484,Shan,Taunggyi,Rural,8/8/24,2024,1,1,No,Richest,3,Moderate,22,Borderline,6,Medium,50014,75429,No,No,No
HH03485,Rakhine,Sittwe,Rural,8/6/24,2024,1,1,Yes,Poorest,4,Severe,31,Borderline,5,Medium,46910,67803,No,No,No
HH03486,Magway,Township A,Rural,5/8/24,2024,3,0,No,Richest,2,Moderate,72,Acceptable,5,Medium,29700,51463,No,No,No
HH03487,Mon,Township B,Urban,5/12/24,2024,8,0,No,Middle,2,Moderate,40,Acceptable,9,High,68586,148373,No,No,No
HH03488,Magway,Township A,Urban,8/15/24,2024,1,0,Yes,Middle,2,Moderate,31,Borderline,6,Medium,103695,158622,No,Yes,No
HH03489,Mon,Township A,Rural,11/16/24,2024,4,1,No,Poorest,3,Moderate,37,Acceptable,3,Low,49950,116549,No,No,No
HH03490,Mon,Township B,Rural,7/17/24,2024,7,0,Yes,Richest,1,Little/None,27,Borderline,6,Medium,32288,66892,No,Yes,No
HH03491,Mon,Township B,Urban,6/17/24,2024,7,3,No,Poor,2,Moderate,22,Borderline,1,Low,45875,83240,No,No,No
HH03492,Nay Pyi Taw,Township A,Rural,5/9/24,2024,8,0,Yes,Rich,3,Moderate,44,Acceptable,4,Medium,52378,81853,No,Yes,No
HH03493,Magway,Township B,Rural,11/14/24,2024,6,4,No,Middle,4,Severe,41,Acceptable,7,High,44860,95520,No,No,No
HH03494,Mandalay,Chanayethazan,Rural,7/20/24,2024,5,4,No,Rich,3,Moderate,33,Borderline,3,Low,34900,70582,No,No,No
HH03495,Tanintharyi,Township B,Urban,5/28/24,2024,8,2,No,Poorest,3,Moderate,39,Acceptable,5,Medium,115509,167245,No,No,No
HH03496,Kayin,Township B,Urban,6/8/24,2024,8,3,Yes,Richest,3,Moderate,49,Acceptable,4,Medium,66033,140759,No,No,No
HH03497,Mandalay,Amarapura,Rural,11/27/24,2024,7,2,Yes,Richest,3,Moderate,28,Borderline,9,High,48683,80360,No,Yes,No
HH03498,Nay Pyi Taw,Township A,Urban,8/26/24,2024,6,2,Yes,Rich,1,Little/None,41,Acceptable,6,Medium,99101,172133,No,No,No
HH03499,Tanintharyi,Township A,Urban,4/24/24,2024,6,3,Yes,Poor,3,Moderate,26,Borderline,5,Medium,68808,150227,No,No,No
HH03500,Kayah,Township A,Rural,10/13/24,2024,5,4,Yes,Middle,3,Moderate,41,Acceptable,3,Low,26583,59778,No,No,No
HH03501,Kachin,Township B,Urban,8/7/24,2024,1,1,Yes,Middle,2,Moderate,55,Acceptable,1,Low,68634,136397,No,Yes,No
HH03502,Nay Pyi Taw,Township B,Urban,3/26/24,2024,5,0,No,Poorest,2,Moderate,21,Borderline,6,Medium,44344,70160,No,Yes,No
HH03503,Yangon,Insein,Rural,6/17/24,2024,4,4,No,Richest,1,Little/None,50,Acceptable,7,High,34730,82601,No,No,No
HH03504,Chin,Township B,Rural,8/9/24,2024,7,2,No,Rich,3,Moderate,32,Borderline,2,Low,58917,94485,No,Yes,No
HH03505,Ayeyarwady,Township A,Rural,4/27/24,2024,8,2,Yes,Middle,3,Moderate,42,Acceptable,6,Medium,26731,62885,No,No,No
HH03506,Shan,Taunggyi,Rural,2/2/24,2024,2,0,Yes,Rich,4,Severe,60,Acceptable,7,High,28593,71251,No,No,No
HH03507,Mandalay,Aungmyay Thazan,Rural,2/13/24,2024,5,4,No,Richest,1,Little/None,41,Acceptable,5,Medium,57294,88164,No,No,No
HH03508,Magway,Township B,Urban,9/7/24,2024,4,0,No,Poorest,3,Moderate,29,Borderline,5,Medium,101688,164232,No,Yes,No
HH03509,Chin,Township B,Rural,11/12/24,2024,5,3,Yes,Middle,3,Moderate,30,Borderline,5,Medium,65757,96684,Yes,No,No
HH03510,Shan,Taunggyi,Rural,1/6/24,2024,8,0,No,Richest,3,Moderate,37,Acceptable,7,High,35964,57921,No,No,No
HH03511,Magway,Township A,Rural,2/21/24,2024,2,0,Yes,Poor,3,Moderate,29,Borderline,3,Low,51757,94878,No,No,No
HH03512,Bago,Township A,Urban,10/4/24,2024,3,1,No,Rich,1,Little/None,43,Acceptable,3,Low,67122,144876,No,Yes,No
HH03513,Mon,Township B,Urban,12/24/24,2024,4,1,No,Rich,0,Little/None,53,Acceptable,0,Low,56436,113404,No,No,No
HH03514,Magway,Township A,Rural,12/17/24,2024,1,1,Yes,Poorest,3,Moderate,23,Borderline,3,Low,47741,104461,No,No,No
HH03515,Shan,Muse,Rural,2/1/24,2024,7,2,Yes,Rich,2,Moderate,39,Acceptable,5,Medium,69925,127389,Yes,No,No
HH03516,Mandalay,Amarapura,Rural,8/17/24,2024,5,4,Yes,Poorest,3,Moderate,37,Acceptable,6,Medium,44989,72725,No,Yes,No
HH03517,Mandalay,Chanayethazan,Rural,4/14/24,2024,6,2,Yes,Middle,3,Moderate,30,Borderline,7,High,61583,99962,No,No,No
HH03518,Mon,Township A,Rural,3/17/24,2024,1,0,Yes,Poorest,4,Severe,47,Acceptable,1,Low,62278,92441,No,No,No
HH03519,Mandalay,Amarapura,Urban,11/26/24,2024,7,2,Yes,Poorest,2,Moderate,39,Acceptable,3,Low,65516,160797,No,No,No
HH03520,Yangon,North Dagon,Rural,5/9/24,2024,1,1,Yes,Poorest,3,Moderate,34,Borderline,5,Medium,51245,92831,No,Yes,No
HH03521,Kayin,Township A,Rural,11/12/24,2024,7,0,No,Poor,1,Little/None,31,Borderline,2,Low,31617,74185,No,No,No
HH03522,Mon,Township A,Urban,12/12/24,2024,3,1,Yes,Poor,3,Moderate,43,Acceptable,5,Medium,56246,135262,No,No,No
HH03523,Mon,Township B,Rural,4/8/24,2024,1,0,Yes,Middle,2,Moderate,43,Acceptable,7,High,59876,96925,No,No,No
HH03524,Bago,Township B,Rural,1/8/24,2024,1,1,Yes,Middle,1,Little/None,48,Acceptable,4,Medium,41850,95320,No,Yes,No
HH03525,Shan,Taunggyi,Urban,11/15/24,2024,4,1,Yes,Poorest,2,Moderate,47,Acceptable,5,Medium,82430,137418,Yes,No,No
HH03526,Chin,Township A,Rural,1/1/24,2024,5,1,Yes,Poorest,2,Moderate,38,Acceptable,4,Medium,45734,89381,No,No,No
HH03527,Yangon,Hlaing,Rural,9/5/24,2024,1,1,Yes,Poorest,2,Moderate,64,Acceptable,4,Medium,31406,71872,No,No,No
HH03528,Nay Pyi Taw,Township A,Rural,5/17/24,2024,5,3,Yes,Richest,3,Moderate,30,Borderline,5,Medium,40278,61476,No,No,No
HH03529,Shan,Muse,Rural,4/19/24,2024,3,2,No,Middle,1,Little/None,36,Acceptable,3,Low,43860,81323,Yes,No,No
HH03530,Kayah,Township A,Rural,3/28/24,2024,4,4,Yes,Rich,3,Moderate,48,Acceptable,7,High,34499,79108,No,No,No
HH03531,Ayeyarwady,Township A,Rural,2/17/24,2024,6,1,No,Middle,3,Moderate,45,Acceptable,8,High,52411,92245,No,No,No
HH03532,Rakhine,Maungdaw,Urban,6/11/24,2024,1,0,Yes,Richest,3,Moderate,20,Poor,4,Medium,38522,79553,Yes,No,No
HH03533,Ayeyarwady,Township B,Rural,5/24/24,2024,8,3,Yes,Middle,2,Moderate,32,Borderline,4,Medium,66070,105814,No,Yes,No
HH03534,Yangon,North Dagon,Rural,10/24/24,2024,2,2,No,Poorest,2,Moderate,27,Borderline,7,High,55429,119458,No,No,No
HH03535,Kayin,Township B,Rural,7/23/24,2024,5,0,Yes,Middle,4,Severe,39,Acceptable,4,Medium,58218,83891,No,Yes,No
HH03536,Nay Pyi Taw,Township B,Rural,6/26/24,2024,6,4,Yes,Middle,2,Moderate,63,Acceptable,8,High,15497,36279,No,No,No
HH03537,Mandalay,Amarapura,Urban,1/17/24,2024,3,1,No,Rich,3,Moderate,46,Acceptable,5,Medium,38489,87481,No,No,No
HH03538,Sagaing,Township B,Rural,11/16/24,2024,8,2,No,Richest,3,Moderate,39,Acceptable,7,High,56964,125185,No,No,No
HH03539,Nay Pyi Taw,Township A,Urban,4/17/24,2024,8,1,No,Richest,2,Moderate,41,Acceptable,7,High,103358,173252,No,No,No
HH03540,Chin,Township B,Rural,10/2/24,2024,1,1,Yes,Middle,3,Moderate,46,Acceptable,4,Medium,71720,111301,No,No,No
HH03541,Mon,Township B,Rural,10/23/24,2024,7,3,No,Poorest,2,Moderate,23,Borderline,6,Medium,36741,86182,No,No,No
HH03542,Kayin,Township A,Rural,7/22/24,2024,8,0,Yes,Middle,3,Moderate,44,Acceptable,2,Low,18948,45775,No,No,No
HH03543,Chin,Township B,Urban,3/25/24,2024,8,3,No,Middle,2,Moderate,36,Acceptable,5,Medium,87797,148787,No,No,No
HH03544,Bago,Township B,Urban,3/25/24,2024,3,3,Yes,Rich,3,Moderate,35,Acceptable,5,Medium,99406,147538,No,No,No
HH03545,Chin,Township A,Rural,6/4/24,2024,4,2,Yes,Rich,3,Moderate,47,Acceptable,3,Low,42099,87479,No,No,No
HH03546,Kachin,Township A,Rural,5/12/24,2024,6,4,Yes,Middle,1,Little/None,45,Acceptable,1,Low,55345,79612,No,No,No
HH03547,Mon,Township B,Rural,7/26/24,2024,3,0,No,Richest,3,Moderate,40,Acceptable,5,Medium,38707,65156,No,No,No
HH03548,Rakhine,Sittwe,Urban,6/26/24,2024,8,3,No,Richest,3,Moderate,32,Borderline,4,Medium,39554,98155,Yes,No,No
HH03549,Shan,Taunggyi,Rural,12/19/24,2024,2,0,No,Poorest,2,Moderate,30,Borderline,5,Medium,27115,64921,Yes,Yes,Yes
HH03550,Nay Pyi Taw,Township B,Rural,9/11/24,2024,3,0,No,Richest,1,Little/None,46,Acceptable,4,Medium,17441,30000,No,Yes,No
HH03551,Bago,Township B,Urban,10/22/24,2024,4,0,No,Poorest,3,Moderate,59,Acceptable,6,Medium,47741,112488,No,No,No
HH03552,Nay Pyi Taw,Township B,Urban,2/2/24,2024,6,2,Yes,Richest,4,Severe,38,Acceptable,5,Medium,72362,112032,No,Yes,No
HH03553,Kayah,Township B,Urban,3/2/24,2024,3,3,No,Poorest,2,Moderate,29,Borderline,2,Low,98212,144662,No,Yes,No
HH03554,Yangon,Insein,Urban,12/7/24,2024,7,1,No,Richest,2,Moderate,49,Acceptable,2,Low,74450,107693,No,Yes,No
HH03555,Nay Pyi Taw,Township A,Urban,9/18/24,2024,8,4,Yes,Poorest,3,Moderate,40,Acceptable,6,Medium,45924,110351,No,No,No
HH03556,Mon,Township A,Rural,5/15/24,2024,2,1,No,Rich,4,Severe,33,Borderline,5,Medium,42402,86154,No,No,No
HH03557,Yangon,North Dagon,Urban,12/1/24,2024,4,2,Yes,Poor,4,Severe,38,Acceptable,3,Low,100390,153568,No,Yes,No
HH03558,Yangon,South Okkalapa,Rural,5/16/24,2024,5,1,No,Middle,2,Moderate,30,Borderline,0,Low,38866,69882,No,Yes,No
HH03559,Kachin,Township B,Rural,11/18/24,2024,4,1,No,Richest,1,Little/None,45,Acceptable,6,Medium,33310,64060,No,No,No
HH03560,Bago,Township A,Rural,10/26/24,2024,6,4,Yes,Richest,5,Severe,40,Acceptable,5,Medium,38472,93009,No,No,No
HH03561,Ayeyarwady,Township B,Rural,10/19/24,2024,3,2,No,Richest,3,Moderate,39,Acceptable,1,Low,67375,134908,No,No,No
HH03562,Kayah,Township B,Rural,7/27/24,2024,4,4,No,Poor,1,Little/None,46,Acceptable,3,Low,23120,40877,No,Yes,No
HH03563,Tanintharyi,Township B,Rural,7/10/24,2024,3,1,No,Poorest,2,Moderate,22,Borderline,4,Medium,28263,68187,No,No,No
HH03564,Rakhine,Maungdaw,Urban,9/19/24,2024,7,2,No,Rich,4,Severe,43,Acceptable,3,Low,36699,90620,No,No,No
HH03565,Mandalay,Aungmyay Thazan,Urban,11/18/24,2024,3,1,Yes,Poor,3,Moderate,45,Acceptable,4,Medium,72576,105706,No,No,No
HH03566,Rakhine,Sittwe,Rural,7/18/24,2024,8,1,Yes,Poorest,3,Moderate,16,Poor,7,High,25781,37179,Yes,Yes,No
HH03567,Mandalay,Chanayethazan,Urban,7/22/24,2024,2,0,No,Rich,2,Moderate,14,Poor,4,Medium,66492,164735,No,No,No
HH03568,Yangon,North Dagon,Rural,9/8/24,2024,1,1,No,Middle,3,Moderate,40,Acceptable,2,Low,33519,82432,No,No,No
HH03569,Rakhine,Maungdaw,Rural,11/13/24,2024,6,3,No,Richest,3,Moderate,37,Acceptable,5,Medium,70370,121916,No,Yes,No
HH03570,Tanintharyi,Township B,Urban,12/5/24,2024,7,3,No,Middle,4,Severe,43,Acceptable,8,High,43036,98599,No,No,No
HH03571,Mon,Township B,Urban,7/8/24,2024,3,3,Yes,Middle,3,Moderate,34,Borderline,5,Medium,58459,142761,No,No,No
HH03572,Sagaing,Township B,Rural,4/9/24,2024,5,1,Yes,Poorest,3,Moderate,44,Acceptable,8,High,22153,41884,Yes,Yes,No
HH03573,Bago,Township B,Rural,8/23/24,2024,2,1,Yes,Poorest,4,Severe,39,Acceptable,4,Medium,27156,67324,No,Yes,No
HH03574,Kayah,Township A,Rural,11/22/24,2024,1,1,No,Middle,2,Moderate,28,Borderline,5,Medium,40134,70332,No,No,No
HH03575,Chin,Township A,Rural,9/11/24,2024,1,0,No,Poor,3,Moderate,31,Borderline,3,Low,36865,75422,No,No,No
HH03576,Yangon,South Okkalapa,Rural,7/23/24,2024,4,1,No,Richest,3,Moderate,19,Poor,7,High,47198,99622,No,No,No
HH03577,Kachin,Township B,Urban,4/7/24,2024,2,0,No,Poorest,1,Little/None,29,Borderline,3,Low,83411,161362,No,No,No
HH03578,Yangon,Hlaing,Rural,1/2/24,2024,6,1,Yes,Richest,0,Little/None,36,Acceptable,4,Medium,54745,112026,No,Yes,No
HH03579,Sagaing,Township B,Rural,11/25/24,2024,5,4,No,Middle,3,Moderate,44,Acceptable,8,High,24507,58680,No,Yes,No
HH03580,Ayeyarwady,Township A,Rural,1/23/24,2024,3,2,No,Poorest,2,Moderate,40,Acceptable,5,Medium,34996,71276,No,No,No
HH03581,Shan,Muse,Urban,6/17/24,2024,4,0,No,Poorest,3,Moderate,42,Acceptable,5,Medium,57022,102863,No,No,No
HH03582,Nay Pyi Taw,Township B,Urban,4/2/24,2024,7,0,Yes,Richest,3,Moderate,32,Borderline,5,Medium,122571,180800,No,No,No
HH03583,Nay Pyi Taw,Township A,Urban,7/18/24,2024,8,2,No,Poor,3,Moderate,40,Acceptable,2,Low,65270,120616,No,No,No
HH03584,Kayah,Township B,Rural,4/27/24,2024,3,0,No,Poor,3,Moderate,27,Borderline,4,Medium,54862,127792,No,Yes,No
HH03585,Kayin,Township B,Rural,4/26/24,2024,2,0,No,Rich,2,Moderate,39,Acceptable,7,High,66340,96325,No,No,No
HH03586,Bago,Township A,Urban,4/7/24,2024,7,0,No,Middle,3,Moderate,28,Borderline,6,Medium,72414,123115,No,Yes,No
HH03587,Kachin,Township B,Urban,5/15/24,2024,6,2,No,Poor,2,Moderate,28,Borderline,7,High,95691,145224,No,No,No
HH03588,Kayin,Township A,Urban,7/21/24,2024,8,0,Yes,Rich,3,Moderate,49,Acceptable,4,Medium,51063,123808,No,No,No
HH03589,Kayah,Township A,Urban,6/24/24,2024,7,4,No,Poorest,1,Little/None,42,Acceptable,4,Medium,89974,147825,No,No,No
HH03590,Kachin,Township B,Rural,2/25/24,2024,2,0,Yes,Richest,1,Little/None,51,Acceptable,3,Low,31737,49667,No,Yes,No
HH03591,Bago,Township B,Urban,3/8/24,2024,6,1,Yes,Poor,1,Little/None,45,Acceptable,3,Low,102040,164744,No,Yes,No
HH03592,Ayeyarwady,Township B,Rural,9/10/24,2024,6,0,No,Middle,3,Moderate,41,Acceptable,2,Low,48256,75177,No,No,No
HH03593,Kachin,Township B,Rural,4/5/24,2024,2,2,Yes,Poorest,2,Moderate,39,Acceptable,3,Low,43838,105721,No,Yes,No
HH03594,Kayin,Township B,Rural,7/24/24,2024,6,2,Yes,Richest,2,Moderate,49,Acceptable,6,Medium,36771,55232,No,Yes,No
HH03595,Yangon,Hlaing,Rural,2/28/24,2024,2,1,No,Richest,2,Moderate,46,Acceptable,3,Low,49572,79440,No,No,No
HH03596,Shan,Muse,Urban,1/20/24,2024,4,1,No,Rich,3,Moderate,46,Acceptable,7,High,37389,93470,No,No,No
HH03597,Chin,Township B,Urban,4/1/24,2024,6,3,No,Middle,3,Moderate,47,Acceptable,8,High,84089,147938,Yes,No,Yes
HH03598,Mon,Township B,Urban,7/25/24,2024,5,1,No,Rich,3,Moderate,50,Acceptable,5,Medium,63647,141020,No,Yes,No
HH03599,Rakhine,Sittwe,Urban,8/1/24,2024,5,3,Yes,Poorest,3,Moderate,45,Acceptable,4,Medium,47627,100963,No,Yes,No
HH03600,Yangon,Insein,Urban,4/21/24,2024,8,0,No,Richest,4,Severe,44,Acceptable,4,Medium,84373,132691,No,No,No
HH03601,Mandalay,Aungmyay Thazan,Rural,7/20/24,2024,8,2,Yes,Middle,3,Moderate,45,Acceptable,6,Medium,30938,44775,No,No,No
HH03602,Magway,Township A,Urban,1/25/24,2024,2,0,No,Middle,2,Moderate,42,Acceptable,4,Medium,58878,111902,No,No,No
HH03603,Mon,Township A,Rural,10/25/24,2024,4,1,Yes,Rich,4,Severe,54,Acceptable,5,Medium,50195,74415,No,No,No
HH03604,Nay Pyi Taw,Township B,Rural,11/16/24,2024,1,1,No,Poorest,1,Little/None,19,Poor,7,High,57388,111501,No,No,No
HH03605,Yangon,North Dagon,Rural,3/24/24,2024,6,4,Yes,Middle,1,Little/None,29,Borderline,4,Medium,24836,40989,No,No,No
HH03606,Rakhine,Maungdaw,Rural,6/1/24,2024,5,3,Yes,Poorest,3,Moderate,47,Acceptable,7,High,25865,64350,No,No,No
HH03607,Tanintharyi,Township B,Urban,11/24/24,2024,3,3,Yes,Richest,4,Severe,38,Acceptable,4,Medium,104727,176490,No,No,No
HH03608,Kayin,Township B,Urban,3/27/24,2024,7,0,Yes,Richest,3,Moderate,48,Acceptable,6,Medium,66982,162877,No,No,No
HH03609,Ayeyarwady,Township A,Urban,1/20/24,2024,4,3,Yes,Richest,4,Severe,20,Poor,4,Medium,106350,154576,No,No,No
HH03610,Mon,Township B,Urban,9/3/24,2024,8,0,Yes,Poor,3,Moderate,31,Borderline,4,Medium,34468,53794,No,No,No
HH03611,Magway,Township B,Urban,9/1/24,2024,6,4,No,Rich,2,Moderate,37,Acceptable,10,High,106648,166860,No,No,No
HH03612,Ayeyarwady,Township B,Urban,2/9/24,2024,8,1,No,Richest,4,Severe,48,Acceptable,5,Medium,74387,165875,No,Yes,No
HH03613,Kayah,Township A,Rural,7/21/24,2024,7,2,No,Poorest,4,Severe,22,Borderline,6,Medium,70249,114369,No,No,No
HH03614,Magway,Township A,Rural,10/12/24,2024,7,4,Yes,Richest,4,Severe,34,Borderline,4,Medium,33672,75020,No,No,No
HH03615,Kayin,Township A,Rural,2/7/24,2024,6,3,Yes,Richest,2,Moderate,46,Acceptable,6,Medium,45134,78389,No,No,No
HH03616,Rakhine,Maungdaw,Rural,12/17/24,2024,3,2,Yes,Poorest,2,Moderate,30,Borderline,4,Medium,57386,99613,No,Yes,No
HH03617,Magway,Township B,Rural,11/16/24,2024,4,2,Yes,Richest,0,Little/None,32,Borderline,6,Medium,32991,53603,No,Yes,No
HH03618,Kayah,Township B,Rural,5/17/24,2024,8,2,No,Rich,3,Moderate,33,Borderline,4,Medium,38557,58589,No,No,No
HH03619,Tanintharyi,Township B,Rural,4/18/24,2024,4,2,No,Richest,2,Moderate,48,Acceptable,2,Low,19634,30000,No,No,No
HH03620,Magway,Township A,Urban,6/5/24,2024,1,0,Yes,Poorest,3,Moderate,36,Acceptable,6,Medium,88664,178154,No,No,No
HH03621,Nay Pyi Taw,Township B,Rural,11/19/24,2024,2,0,No,Rich,3,Moderate,26,Borderline,6,Medium,42272,77212,No,Yes,No
HH03622,Kayah,Township B,Urban,4/12/24,2024,4,0,Yes,Poorest,0,Little/None,43,Acceptable,4,Medium,74387,154715,No,Yes,No
HH03623,Mandalay,Chanayethazan,Urban,1/11/24,2024,7,4,Yes,Richest,3,Moderate,50,Acceptable,8,High,95762,155547,No,No,No
HH03624,Yangon,South Okkalapa,Rural,4/8/24,2024,6,2,Yes,Rich,2,Moderate,42,Acceptable,4,Medium,43843,85532,No,No,No
HH03625,Kachin,Township A,Rural,9/16/24,2024,5,3,Yes,Poorest,3,Moderate,32,Borderline,2,Low,47045,91977,No,Yes,No
HH03626,Kayin,Township B,Urban,5/24/24,2024,6,0,No,Poor,2,Moderate,47,Acceptable,5,Medium,76377,118650,No,No,No
HH03627,Kayin,Township A,Urban,10/8/24,2024,2,1,No,Richest,2,Moderate,40,Acceptable,0,Low,78509,120417,No,No,No
HH03628,Nay Pyi Taw,Township A,Urban,10/21/24,2024,5,3,No,Poorest,2,Moderate,31,Borderline,2,Low,43841,89054,No,Yes,No
HH03629,Magway,Township B,Rural,10/3/24,2024,8,2,Yes,Poorest,2,Moderate,35,Acceptable,6,Medium,47284,85559,No,No,No
HH03630,Rakhine,Maungdaw,Urban,5/21/24,2024,6,1,No,Poor,2,Moderate,35,Acceptable,2,Low,55831,96187,No,No,No
HH03631,Kayah,Township B,Rural,6/2/24,2024,3,3,Yes,Poorest,2,Moderate,55,Acceptable,7,High,69693,101273,No,No,No
HH03632,Mandalay,Aungmyay Thazan,Urban,7/19/24,2024,6,3,No,Rich,4,Severe,32,Borderline,3,Low,114606,188057,No,Yes,No
HH03633,Mon,Township B,Urban,4/19/24,2024,2,1,No,Rich,2,Moderate,37,Acceptable,10,High,37198,80766,No,No,No
HH03634,Shan,Muse,Rural,1/13/24,2024,5,1,No,Middle,1,Little/None,37,Acceptable,1,Low,48587,88860,No,Yes,No
HH03635,Yangon,Hlaing,Urban,5/5/24,2024,8,4,No,Middle,3,Moderate,52,Acceptable,4,Medium,76931,116621,No,No,No
HH03636,Tanintharyi,Township B,Urban,2/1/24,2024,2,2,Yes,Richest,0,Little/None,37,Acceptable,6,Medium,65932,128972,No,No,No
HH03637,Rakhine,Maungdaw,Urban,4/5/24,2024,4,2,No,Middle,1,Little/None,20,Poor,5,Medium,62800,132408,Yes,Yes,No
HH03638,Rakhine,Sittwe,Urban,2/11/24,2024,8,0,Yes,Middle,2,Moderate,33,Borderline,3,Low,60360,101013,No,No,No
HH03639,Rakhine,Sittwe,Rural,5/27/24,2024,3,3,Yes,Middle,2,Moderate,30,Borderline,2,Low,42694,101754,No,Yes,No
HH03640,Tanintharyi,Township B,Rural,3/1/24,2024,3,0,Yes,Middle,3,Moderate,49,Acceptable,4,Medium,30983,64072,No,No,No
HH03641,Shan,Muse,Urban,3/22/24,2024,4,4,No,Poorest,3,Moderate,65,Acceptable,1,Low,50741,114972,No,No,No
HH03642,Shan,Muse,Urban,11/10/24,2024,4,2,No,Rich,3,Moderate,43,Acceptable,6,Medium,98132,143440,No,No,No
HH03643,Shan,Muse,Rural,8/22/24,2024,1,0,No,Poorest,3,Moderate,31,Borderline,5,Medium,33825,66948,No,Yes,No
HH03644,Mon,Township A,Urban,8/19/24,2024,6,0,No,Poor,3,Moderate,43,Acceptable,5,Medium,27937,64192,No,Yes,No
HH03645,Kayah,Township B,Urban,12/6/24,2024,1,0,Yes,Middle,1,Little/None,29,Borderline,5,Medium,63523,95232,No,No,No
HH03646,Magway,Township B,Rural,2/13/24,2024,1,1,No,Middle,3,Moderate,35,Acceptable,5,Medium,45968,75023,No,No,No
HH03647,Kayah,Township B,Rural,2/7/24,2024,4,1,No,Rich,4,Severe,43,Acceptable,8,High,44422,102781,No,No,No
HH03648,Shan,Taunggyi,Urban,9/11/24,2024,2,1,No,Middle,2,Moderate,37,Acceptable,6,Medium,75505,131037,No,No,No
HH03649,Mon,Township A,Rural,12/16/24,2024,3,0,No,Poor,3,Moderate,58,Acceptable,7,High,49356,93079,No,No,No
HH03650,Sagaing,Township A,Urban,2/27/24,2024,2,2,Yes,Middle,5,Severe,48,Acceptable,1,Low,94676,135420,Yes,No,No
HH03651,Mandalay,Aungmyay Thazan,Rural,2/10/24,2024,1,0,Yes,Richest,2,Moderate,56,Acceptable,0,Low,77569,116385,No,No,No
HH03652,Yangon,South Okkalapa,Urban,10/4/24,2024,5,1,No,Middle,4,Severe,39,Acceptable,5,Medium,79548,128999,No,Yes,No
HH03653,Nay Pyi Taw,Township A,Urban,12/1/24,2024,2,1,No,Poorest,2,Moderate,50,Acceptable,2,Low,52093,119866,No,Yes,No
HH03654,Mon,Township B,Rural,7/20/24,2024,7,3,No,Richest,3,Moderate,33,Borderline,3,Low,63032,96368,No,Yes,No
HH03655,Kayah,Township A,Rural,3/26/24,2024,2,0,No,Rich,3,Moderate,33,Borderline,8,High,40064,77883,No,No,No
HH03656,Tanintharyi,Township A,Rural,5/9/24,2024,2,1,Yes,Poor,3,Moderate,35,Acceptable,3,Low,75430,128192,No,No,No
HH03657,Mandalay,Amarapura,Urban,2/4/24,2024,4,0,No,Poor,3,Moderate,29,Borderline,4,Medium,96568,162099,No,Yes,No
HH03658,Tanintharyi,Township B,Urban,4/10/24,2024,3,2,Yes,Poor,2,Moderate,25,Borderline,7,High,95224,167202,No,Yes,No
HH03659,Yangon,North Dagon,Rural,3/13/24,2024,8,0,Yes,Poor,3,Moderate,64,Acceptable,4,Medium,47163,90010,No,Yes,No
